player_id,player_lastname,player_firstname,season,pos,age,tim,g,gs,mp,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts
gordodr01,Gordon,Drew,2015,PF,24,PHI,9,0,7.9,0.9,2.1,0.42100000000000004,0.0,0.3,0.0,0.9,1.8,0.5,0.42100000000000004,0.1,0.2,0.5,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,1.9
gordoer01,Gordon,Eric,2015,SG,26,NOP,61,60,33.1,4.7,11.4,0.41100000000000003,2.3,5.2,0.44799999999999995,2.4,6.2,0.38,0.512,1.8,2.2,0.805,0.5,2.1,2.6,3.8,0.8,0.2,2.0,2.4,13.4
gortama01,Gortat,Marcin,2015,C,30,WAS,82,82,29.9,5.4,9.5,0.5660000000000001,0.0,0.0,0.0,5.4,9.4,0.569,0.5660000000000001,1.5,2.1,0.703,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,12.2
grangda01,Granger,Danny,2015,SF,31,MIA,30,6,20.4,2.2,5.4,0.401,1.0,2.8,0.35700000000000004,1.2,2.6,0.449,0.494,0.9,1.2,0.757,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2,6.3
grantje01,Grant,Jerami,2015,SF,20,PHI,65,11,21.2,1.9,5.4,0.35200000000000004,0.8,2.4,0.314,1.2,3.0,0.38299999999999995,0.42200000000000004,1.8,3.0,0.591,0.8,2.3,3.0,1.2,0.6,1.0,1.3,2.2,6.3
greenda02,Green,Danny,2015,SG,27,SAS,81,80,28.5,4.0,9.1,0.436,2.4,5.6,0.418,1.6,3.5,0.466,0.5660000000000001,1.4,1.6,0.8740000000000001,0.7,3.6,4.2,2.0,1.2,1.1,1.1,2.0,11.7
greendr01,Green,Draymond,2015,PF,24,GSW,79,79,31.5,4.3,9.7,0.44299999999999995,1.4,4.2,0.337,2.9,5.5,0.523,0.516,1.7,2.5,0.66,1.4,6.7,8.2,3.7,1.6,1.3,1.7,3.2,11.7
greener01,Green,Erick,2015,PG,23,DEN,43,1,9.5,1.4,3.8,0.377,0.3,1.1,0.298,1.1,2.7,0.409,0.42,0.2,0.3,0.833,0.2,0.6,0.7,0.9,0.3,0.0,0.3,0.6,3.4
greenge01,Green,Gerald,2015,SG,29,PHO,74,4,19.5,4.4,10.5,0.41600000000000004,1.9,5.2,0.354,2.5,5.3,0.478,0.504,1.3,1.6,0.825,0.4,2.1,2.5,1.2,0.6,0.2,1.4,2.0,11.9
greenja01,Green,JaMychal,2015,PF,24,TOT,24,1,6.8,1.1,2.0,0.574,0.0,0.3,0.0,1.1,1.7,0.659,0.574,0.3,0.4,0.8,0.8,1.1,1.9,0.2,0.2,0.2,0.6,1.0,2.6
greenja01,Green,JaMychal,2015,PF,24,SAS,4,0,6.3,1.0,1.8,0.5710000000000001,0.0,0.5,0.0,1.0,1.3,0.8,0.5710000000000001,0.0,0.0,,0.8,0.8,1.5,0.0,0.0,0.5,0.5,1.5,2.0
greenja01,Green,JaMychal,2015,PF,24,MEM,20,1,7.0,1.2,2.0,0.575,0.0,0.2,0.0,1.2,1.8,0.639,0.575,0.4,0.5,0.8,0.8,1.2,2.0,0.2,0.3,0.2,0.6,1.0,2.7
greenje02,Green,Jeff,2015,SF,28,TOT,78,70,31.5,5.3,12.4,0.43,1.2,3.7,0.332,4.1,8.7,0.473,0.48,3.1,3.7,0.833,0.8,3.4,4.2,1.7,0.7,0.4,1.4,1.9,15.0
greenje02,Green,Jeff,2015,SF,28,BOS,33,33,33.1,6.2,14.4,0.434,1.4,4.7,0.305,4.8,9.7,0.495,0.483,3.7,4.4,0.84,0.6,3.6,4.3,1.6,0.8,0.4,1.7,2.0,17.6
greenje02,Green,Jeff,2015,SF,28,MEM,45,37,30.2,4.7,10.9,0.42700000000000005,1.1,3.1,0.36200000000000004,3.6,7.9,0.452,0.478,2.6,3.2,0.825,1.0,3.2,4.2,1.8,0.6,0.5,1.2,1.8,13.1
greenwi01,Green,Willie,2015,SG,33,ORL,52,2,18.3,2.3,5.9,0.386,0.8,2.3,0.34700000000000003,1.5,3.6,0.41100000000000003,0.45399999999999996,0.5,0.7,0.8240000000000001,0.3,1.3,1.5,1.3,0.5,0.1,0.9,1.6,5.9
griffbl01,Griffin,Blake,2015,PF,25,LAC,67,67,35.2,8.6,17.1,0.502,0.1,0.4,0.4,8.4,16.7,0.504,0.506,4.6,6.4,0.728,1.9,5.7,7.6,5.3,0.9,0.5,2.3,2.9,21.9
gutiejo01,Gutierrez,Jorge,2015,PG,26,TOT,20,1,8.8,1.1,2.1,0.537,0.0,0.2,0.0,1.1,1.9,0.579,0.537,0.5,0.7,0.6920000000000001,0.3,1.0,1.3,1.1,0.3,0.0,0.6,1.3,2.7
gutiejo01,Gutierrez,Jorge,2015,PG,26,BRK,10,0,4.4,0.7,1.4,0.5,0.0,0.1,0.0,0.7,1.3,0.5379999999999999,0.5,0.2,0.3,0.667,0.0,0.7,0.7,0.7,0.1,0.0,0.3,0.9,1.6
gutiejo01,Gutierrez,Jorge,2015,PG,26,MIL,10,1,13.1,1.5,2.7,0.556,0.0,0.2,0.0,1.5,2.5,0.6,0.556,0.7,1.0,0.7,0.5,1.3,1.8,1.5,0.5,0.0,0.9,1.6,3.7
hairspj02,Hairston,P.J.,2015,SG,22,CHO,45,2,15.3,1.9,6.0,0.32299999999999995,1.1,3.6,0.301,0.8,2.4,0.358,0.414,0.7,0.8,0.861,0.5,1.6,2.0,0.5,0.5,0.3,0.5,1.4,5.6
hamiljo02,Hamilton,Jordan,2015,SF,24,LAC,14,2,8.7,1.0,2.5,0.4,0.7,1.5,0.47600000000000003,0.3,1.0,0.28600000000000003,0.5429999999999999,0.0,0.0,,0.1,1.0,1.1,0.5,0.1,0.0,0.3,1.0,2.7
hamilju01,Hamilton,Justin,2015,C,24,TOT,41,14,17.4,2.1,4.3,0.478,0.2,0.8,0.32299999999999995,1.8,3.6,0.51,0.506,1.0,1.1,0.83,1.4,1.9,3.3,0.9,0.7,0.7,0.6,1.7,5.3
hamilju01,Hamilton,Justin,2015,C,24,MIA,24,5,12.0,1.1,2.7,0.415,0.3,0.8,0.316,0.9,1.9,0.457,0.462,0.3,0.3,0.857,1.0,1.0,2.0,0.5,0.3,0.2,0.3,1.4,2.8
hamilju01,Hamilton,Justin,2015,C,24,MIN,17,9,24.9,3.4,6.6,0.513,0.2,0.7,0.33299999999999996,3.2,5.9,0.535,0.531,1.9,2.4,0.825,1.9,3.1,5.1,1.4,1.1,1.5,1.1,2.2,9.0
hansbty01,Hansbrough,Tyler,2015,PF,29,TOR,74,8,14.3,1.2,2.2,0.521,0.0,0.1,0.14300000000000002,1.1,2.1,0.5379999999999999,0.524,1.3,1.9,0.698,1.4,2.1,3.6,0.3,0.4,0.2,0.3,1.9,3.6
hardati02,Hardaway,Tim,2015,SG,22,NYK,70,30,24.0,4.0,10.2,0.389,1.7,5.1,0.342,2.3,5.2,0.435,0.474,1.8,2.2,0.8009999999999999,0.2,2.1,2.2,1.8,0.3,0.2,1.2,1.7,11.5
hardeja01,Harden,James,2015,SG,25,HOU,81,81,36.8,8.0,18.1,0.44,2.6,6.9,0.375,5.4,11.3,0.48,0.511,8.8,10.2,0.868,0.9,4.7,5.7,7.0,1.9,0.7,4.0,2.6,27.4
harklma01,Harkless,Maurice,2015,SF,21,ORL,45,4,15.0,1.4,3.5,0.39899999999999997,0.2,1.2,0.179,1.2,2.3,0.52,0.43,0.5,0.9,0.537,0.8,1.5,2.4,0.6,0.7,0.2,0.6,1.5,3.5
harride01,Harris,Devin,2015,PG,31,DAL,76,3,22.2,2.9,6.9,0.418,1.3,3.5,0.35700000000000004,1.6,3.4,0.48100000000000004,0.509,1.7,2.1,0.815,0.2,1.6,1.8,3.1,1.0,0.2,1.1,1.9,8.8
harriga01,Harris,Gary,2015,SG,20,DEN,55,6,13.1,1.2,3.9,0.304,0.4,1.9,0.204,0.8,2.1,0.395,0.353,0.6,0.9,0.745,0.4,0.8,1.2,0.5,0.7,0.1,0.7,1.3,3.4
harrijo01,Harris,Joe,2015,SG,23,CLE,51,1,9.7,0.9,2.4,0.4,0.6,1.6,0.369,0.3,0.7,0.47200000000000003,0.529,0.2,0.3,0.6,0.1,0.7,0.8,0.5,0.1,0.0,0.5,1.2,2.7
harrito02,Harris,Tobias,2015,SF,22,ORL,68,63,34.8,6.5,14.0,0.466,1.3,3.5,0.364,5.2,10.4,0.5,0.512,2.8,3.6,0.7879999999999999,1.1,5.3,6.3,1.8,1.0,0.5,1.7,2.0,17.1
hasleud01,Haslem,Udonis,2015,PF,34,MIA,62,25,16.0,1.7,3.9,0.44799999999999995,0.0,0.2,0.2,1.7,3.7,0.45899999999999996,0.452,0.7,1.0,0.703,1.1,3.0,4.2,0.7,0.3,0.2,0.7,1.8,4.2
hawessp01,Hawes,Spencer,2015,PF,26,LAC,73,15,17.5,2.2,5.7,0.39299999999999996,0.8,2.4,0.313,1.5,3.3,0.452,0.45899999999999996,0.6,0.9,0.647,0.4,3.1,3.5,1.2,0.3,0.7,0.8,2.4,5.8
hayesch01,Hayes,Chuck,2015,C,31,TOR,29,0,8.8,0.8,1.6,0.478,0.0,0.0,,0.8,1.6,0.478,0.478,0.2,0.4,0.545,0.6,1.1,1.8,0.7,0.3,0.1,0.3,1.3,1.7
haywago01,Hayward,Gordon,2015,SF,24,UTA,76,76,34.4,6.4,14.3,0.445,1.6,4.3,0.364,4.8,10.0,0.48100000000000004,0.5,4.9,6.1,0.812,0.7,4.2,4.9,4.1,1.4,0.4,2.7,1.7,19.3
haywobr01,Haywood,Brendan,2015,C,35,CLE,22,1,5.4,0.6,1.4,0.467,0.0,0.0,,0.6,1.4,0.467,0.467,0.3,0.6,0.5379999999999999,0.3,1.0,1.3,0.1,0.1,0.5,0.5,0.8,1.6
hendege02,Henderson,Gerald,2015,SG,27,CHO,80,72,28.9,4.6,10.6,0.43700000000000006,0.6,1.7,0.331,4.1,8.9,0.457,0.46299999999999997,2.3,2.7,0.848,0.5,3.0,3.4,2.6,0.6,0.3,1.4,1.7,12.1
henryxa01,Henry,Xavier,2015,SF,23,LAL,9,0,9.6,0.3,1.4,0.231,0.0,0.0,,0.3,1.4,0.231,0.231,1.6,2.7,0.583,0.2,0.2,0.4,0.3,0.3,0.0,0.3,0.7,2.2
hensojo01,Henson,John,2015,C,24,MIL,67,11,18.3,2.9,5.2,0.5660000000000001,0.0,0.0,,2.9,5.2,0.5660000000000001,0.5660000000000001,1.2,2.0,0.569,1.9,2.8,4.7,0.9,0.4,2.0,1.3,2.3,7.0
hibbero01,Hibbert,Roy,2015,C,28,IND,76,76,25.3,4.2,9.3,0.446,0.0,0.0,0.0,4.2,9.3,0.44799999999999995,0.446,2.2,2.7,0.8240000000000001,2.1,5.1,7.1,1.1,0.2,1.6,1.4,2.8,10.6
hicksjj01,Hickson,J.J.,2015,C,26,DEN,73,8,19.3,3.0,6.3,0.475,0.0,0.0,0.0,3.0,6.3,0.47700000000000004,0.475,1.6,2.8,0.5770000000000001,2.1,4.1,6.2,0.8,0.5,0.5,1.3,1.9,7.6
hilarne01,Hilario,Nene,2015,PF,32,WAS,67,58,25.3,4.6,9.0,0.511,0.0,0.1,0.2,4.6,8.9,0.513,0.512,1.8,3.0,0.604,1.3,3.9,5.1,1.8,1.0,0.3,1.9,2.7,11.0
hillge01,Hill,George,2015,PG,28,IND,43,36,29.5,5.9,12.4,0.47700000000000004,1.6,4.5,0.358,4.3,8.0,0.544,0.541,2.6,3.3,0.79,0.6,3.6,4.2,5.1,1.0,0.3,1.6,2.6,16.1
hilljo01,Hill,Jordan,2015,C,27,LAL,70,57,26.8,5.1,11.1,0.45899999999999996,0.0,0.2,0.273,5.1,10.9,0.462,0.461,1.8,2.4,0.738,2.5,5.5,7.9,1.5,0.5,0.7,1.5,2.3,12.0
hillso01,Hill,Solomon,2015,SF,23,IND,82,78,29.0,3.1,7.7,0.396,0.8,2.5,0.327,2.2,5.2,0.43,0.45,1.9,2.4,0.8240000000000001,0.9,3.0,3.8,2.2,0.8,0.2,1.4,2.2,8.9
hinriki01,Hinrich,Kirk,2015,SG,34,CHI,66,22,24.4,2.2,5.8,0.373,0.9,2.5,0.345,1.3,3.2,0.39399999999999996,0.449,0.5,0.8,0.7,0.3,1.5,1.8,2.2,0.7,0.2,1.1,2.2,5.7
holidjr01,Holiday,Jrue,2015,PG,24,NOP,40,37,32.6,6.0,13.4,0.446,1.3,3.4,0.37799999999999995,4.7,10.0,0.469,0.493,1.6,1.9,0.855,0.8,2.6,3.4,6.9,1.6,0.6,2.3,2.8,14.8
holidju01,Holiday,Justin,2015,SG,25,GSW,59,4,11.1,1.5,4.0,0.387,0.6,1.8,0.321,0.9,2.1,0.444,0.462,0.6,0.8,0.8220000000000001,0.2,1.0,1.2,0.8,0.7,0.2,0.5,0.9,4.3
holliry01,Hollins,Ryan,2015,C,30,SAC,46,9,9.6,1.2,1.8,0.6459999999999999,0.0,0.0,,1.2,1.8,0.6459999999999999,0.6459999999999999,0.7,1.2,0.574,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,3.0
hoodro01,Hood,Rodney,2015,SG,22,UTA,50,21,21.3,3.1,7.5,0.414,1.2,3.4,0.365,1.9,4.1,0.456,0.49700000000000005,1.2,1.6,0.763,0.2,2.2,2.3,1.7,0.6,0.2,0.9,2.4,8.7
horfoal01,Horford,Al,2015,C,28,ATL,76,76,30.5,6.8,12.7,0.5379999999999999,0.1,0.5,0.306,6.7,12.2,0.547,0.544,1.4,1.9,0.759,1.7,5.4,7.2,3.2,0.9,1.3,1.3,1.6,15.2
howardw01,Howard,Dwight,2015,C,29,HOU,41,41,29.8,6.1,10.3,0.593,0.0,0.0,0.5,6.1,10.3,0.594,0.595,3.5,6.6,0.528,2.7,7.8,10.5,1.2,0.7,1.3,2.8,3.3,15.8
hudsole01,Hudson,Lester,2015,SG,30,LAC,5,0,11.2,1.2,2.8,0.429,0.6,1.2,0.5,0.6,1.6,0.375,0.536,0.6,0.8,0.75,0.2,1.4,1.6,1.0,1.2,0.2,0.6,0.8,3.6
hummero01,Hummel,Robbie,2015,SF,25,MIN,45,4,16.5,1.8,3.8,0.45899999999999996,0.4,1.1,0.314,1.4,2.7,0.521,0.506,0.5,0.6,0.828,0.7,2.3,3.0,0.6,0.4,0.2,0.4,1.9,4.4
humphkr01,Humphries,Kris,2015,PF,29,WAS,64,17,21.0,3.3,7.0,0.473,0.0,0.1,0.0,3.3,6.9,0.48100000000000004,0.473,1.4,1.8,0.7440000000000001,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0,8.0
ibakase01,Ibaka,Serge,2015,PF,25,OKC,64,64,33.1,5.8,12.3,0.47600000000000003,1.2,3.2,0.376,4.6,9.1,0.511,0.525,1.4,1.7,0.836,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3.0,14.3
iguodan01,Iguodala,Andre,2015,SF,31,GSW,77,0,26.9,3.0,6.4,0.466,1.0,2.8,0.349,2.0,3.7,0.5529999999999999,0.54,0.9,1.5,0.596,0.6,2.8,3.3,3.0,1.2,0.3,1.1,1.3,7.8
ilyaser01,Ilyasova,Ersan,2015,PF,27,MIL,58,36,22.7,4.5,9.6,0.47200000000000003,1.3,3.3,0.389,3.3,6.3,0.515,0.539,1.2,1.8,0.645,1.4,3.4,4.8,1.0,0.6,0.3,0.8,2.6,11.5
inglejo01,Ingles,Joe,2015,SF,27,UTA,79,32,21.2,1.9,4.5,0.415,0.9,2.6,0.35600000000000004,0.9,1.9,0.493,0.517,0.4,0.5,0.75,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5.0
irvinky01,Irving,Kyrie,2015,PG,22,CLE,75,75,36.4,7.7,16.5,0.46799999999999997,2.1,5.0,0.415,5.6,11.4,0.491,0.532,4.2,4.9,0.863,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7
jackja01,Jack,Jarrett,2015,PG,31,BRK,80,27,28.0,4.5,10.2,0.439,0.5,1.8,0.267,4.0,8.4,0.47700000000000004,0.46299999999999997,2.5,2.8,0.8809999999999999,0.2,2.8,3.1,4.7,0.9,0.2,2.4,1.8,12.0
jacksre01,Jackson,Reggie,2015,PG,24,TOT,77,40,29.5,5.6,12.9,0.434,0.9,3.1,0.299,4.7,9.8,0.47700000000000004,0.47,2.4,2.8,0.83,0.7,3.5,4.2,6.0,0.8,0.1,2.4,2.2,14.5
jacksre01,Jackson,Reggie,2015,PG,24,OKC,50,13,28.0,5.0,11.5,0.43200000000000005,0.9,3.2,0.278,4.1,8.4,0.49,0.47,2.0,2.3,0.861,0.6,3.5,4.0,4.3,0.8,0.1,1.8,1.9,12.8
jacksre01,Jackson,Reggie,2015,PG,24,DET,27,27,32.2,6.8,15.6,0.436,1.0,3.1,0.337,5.7,12.5,0.46,0.469,3.0,3.8,0.7959999999999999,1.0,3.6,4.7,9.2,0.7,0.1,3.5,2.7,17.6
jamesbe01,James,Bernard,2015,C,29,DAL,16,2,9.9,0.8,1.7,0.444,0.0,0.0,,0.8,1.7,0.444,0.444,1.3,1.4,0.87,1.1,1.3,2.4,0.3,0.1,0.9,0.4,1.1,2.8
jamesle01,James,LeBron,2015,SF,30,CLE,69,69,36.1,9.0,18.5,0.488,1.7,4.9,0.354,7.3,13.6,0.536,0.535,5.4,7.7,0.71,0.7,5.3,6.0,7.4,1.6,0.7,3.9,2.0,25.3
jeffeal01,Jefferson,Al,2015,C,30,CHO,65,61,30.6,7.5,15.5,0.48100000000000004,0.0,0.1,0.4,7.4,15.5,0.48200000000000004,0.48200000000000004,1.7,2.5,0.655,1.5,6.9,8.4,1.7,0.7,1.3,1.0,2.1,16.6
jeffeco01,Jefferson,Cory,2015,PF,24,BRK,50,1,10.6,1.5,3.3,0.449,0.0,0.3,0.133,1.5,3.0,0.48,0.455,0.6,1.1,0.574,0.9,2.0,2.9,0.3,0.2,0.4,0.4,1.2,3.7
jefferi01,Jefferson,Richard,2015,SF,34,DAL,74,18,16.8,1.9,4.4,0.444,0.9,2.1,0.426,1.1,2.3,0.462,0.546,1.1,1.5,0.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8
jenkijo01,Jenkins,John,2015,SG,23,ATL,24,3,12.4,2.0,4.1,0.495,0.9,2.2,0.40399999999999997,1.2,2.0,0.596,0.601,0.7,0.8,0.8420000000000001,0.1,1.5,1.6,0.5,0.4,0.0,0.3,0.6,5.6
jennibr01,Jennings,Brandon,2015,PG,25,DET,41,41,28.6,5.3,13.2,0.401,1.9,5.1,0.36,3.5,8.1,0.428,0.47100000000000003,2.9,3.5,0.8390000000000001,0.5,2.0,2.5,6.6,1.1,0.1,2.2,1.6,15.4
jerebjo01,Jerebko,Jonas,2015,PF,27,TOT,75,0,16.4,2.3,5.1,0.446,0.7,1.9,0.386,1.5,3.2,0.48100000000000004,0.517,0.7,0.9,0.848,1.2,2.5,3.8,0.9,0.6,0.2,0.6,1.8,6.0
jerebjo01,Jerebko,Jonas,2015,PF,27,DET,46,0,15.3,2.0,4.3,0.46,0.6,1.7,0.368,1.4,2.7,0.516,0.53,0.7,0.8,0.861,1.0,2.1,3.1,0.9,0.6,0.2,0.6,1.7,5.2
jerebjo01,Jerebko,Jonas,2015,PF,27,BOS,29,0,18.2,2.7,6.2,0.431,0.9,2.2,0.406,1.8,4.0,0.444,0.503,0.9,1.0,0.833,1.6,3.2,4.8,1.0,0.7,0.2,0.6,2.0,7.1
jerregr01,Jerrett,Grant,2015,PF,21,TOT,8,0,6.4,0.9,3.3,0.26899999999999996,0.1,1.9,0.067,0.8,1.4,0.545,0.28800000000000003,0.1,0.1,1.0,0.3,0.9,1.1,0.4,0.3,0.3,0.4,1.4,2.0
jerregr01,Jerrett,Grant,2015,PF,21,OKC,5,0,5.0,0.6,3.4,0.17600000000000002,0.2,2.6,0.077,0.4,0.8,0.5,0.20600000000000002,0.0,0.0,,0.2,0.6,0.8,0.2,0.0,0.4,0.4,1.4,1.4
jerregr01,Jerrett,Grant,2015,PF,21,UTA,3,0,8.7,1.3,3.0,0.444,0.0,0.7,0.0,1.3,2.3,0.5710000000000001,0.444,0.3,0.3,1.0,0.3,1.3,1.7,0.7,0.7,0.0,0.3,1.3,3.0
johnsam01,Johnson,Amir,2015,PF,27,TOR,75,72,26.4,4.0,6.9,0.574,0.3,0.6,0.413,3.7,6.3,0.59,0.5920000000000001,1.1,1.7,0.612,2.1,4.0,6.1,1.6,0.6,0.8,1.5,3.0,9.3
johnsch04,Johnson,Chris,2015,SF,24,TOT,29,2,18.1,2.1,5.3,0.40299999999999997,1.0,3.3,0.295,1.2,2.0,0.5760000000000001,0.494,0.5,0.6,0.875,0.3,1.6,1.9,0.5,0.9,0.2,0.5,1.5,5.7
johnsch04,Johnson,Chris,2015,SF,24,PHI,9,2,20.8,2.1,6.7,0.317,1.1,4.3,0.256,1.0,2.3,0.429,0.4,0.7,0.9,0.75,0.3,2.6,2.9,0.3,1.0,0.6,1.0,2.1,6.0
johnsch04,Johnson,Chris,2015,SF,24,UTA,12,0,17.6,2.6,5.3,0.484,1.1,3.2,0.342,1.5,2.2,0.6920000000000001,0.586,0.5,0.5,1.0,0.3,1.3,1.5,0.6,1.0,0.0,0.5,1.5,6.8
johnsch04,Johnson,Chris,2015,SF,24,MIL,8,0,16.0,1.5,3.8,0.4,0.6,2.3,0.278,0.9,1.5,0.583,0.483,0.3,0.3,1.0,0.3,1.1,1.4,0.6,0.6,0.3,0.0,0.9,3.9
johnsja01,Johnson,James,2015,PF,27,TOR,70,17,19.6,3.4,5.8,0.589,0.2,0.7,0.21600000000000003,3.2,5.0,0.643,0.603,1.0,1.5,0.657,0.9,2.8,3.7,1.4,0.8,1.0,1.1,2.2,7.9
johnsjo02,Johnson,Joe,2015,SG,33,BRK,80,80,34.9,5.6,12.8,0.435,1.5,4.2,0.359,4.1,8.6,0.47200000000000003,0.494,1.8,2.2,0.8009999999999999,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,14.4
johnsni01,Johnson,Nick,2015,SG,22,HOU,28,0,9.4,0.9,2.7,0.34700000000000003,0.2,0.8,0.23800000000000002,0.8,1.9,0.389,0.38,0.6,0.9,0.68,0.5,0.9,1.4,0.4,0.3,0.1,0.7,1.2,2.6
johnsty01,Johnson,Tyler,2015,SG,22,MIA,32,2,18.8,2.2,5.2,0.419,0.6,1.5,0.375,1.6,3.7,0.43700000000000006,0.473,1.0,1.5,0.6809999999999999,0.4,2.1,2.5,1.3,1.0,0.3,0.9,1.3,5.9
johnswe01,Johnson,Wesley,2015,SF,27,LAL,76,59,29.5,3.8,9.1,0.414,1.2,3.4,0.35100000000000003,2.6,5.7,0.451,0.48,1.2,1.5,0.804,0.9,3.3,4.2,1.6,0.8,0.6,1.1,2.1,9.9
jonesda02,Jones,Dahntay,2015,SF,34,LAC,33,0,3.7,0.2,0.6,0.28600000000000003,0.0,0.1,0.0,0.2,0.5,0.353,0.28600000000000003,0.3,0.3,0.818,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.7,0.6
jonesja02,Jones,James,2015,SF,34,CLE,57,2,11.7,1.3,3.5,0.368,1.1,3.1,0.36,0.2,0.5,0.423,0.525,0.7,0.8,0.848,0.2,0.9,1.1,0.4,0.2,0.1,0.2,1.2,4.4
jonespe01,Jones,Perry,2015,SF,23,OKC,43,13,14.7,1.7,4.3,0.397,0.3,1.4,0.233,1.4,2.9,0.47600000000000003,0.435,0.6,0.9,0.649,0.1,1.6,1.8,0.4,0.4,0.2,0.6,1.2,4.3
joneste01,Jones,Terrence,2015,PF,23,HOU,33,24,26.9,4.8,9.1,0.528,0.4,1.1,0.35100000000000003,4.4,7.9,0.5529999999999999,0.55,1.7,2.8,0.606,2.4,4.3,6.7,1.1,0.5,1.8,1.1,2.4,11.7
jordade01,Jordan,DeAndre,2015,C,26,LAC,82,82,34.4,4.6,6.5,0.71,0.0,0.0,0.25,4.6,6.5,0.713,0.711,2.3,5.7,0.397,4.8,10.1,15.0,0.7,1.0,2.2,1.3,3.0,11.5
jordaje01,Jordan,Jerome,2015,C,28,BRK,44,0,8.7,1.1,2.1,0.532,0.0,0.0,,1.1,2.1,0.532,0.532,0.9,1.0,0.8640000000000001,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,3.1
josepco01,Joseph,Cory,2015,PG,23,SAS,79,14,18.3,2.6,5.2,0.504,0.2,0.6,0.364,2.4,4.6,0.52,0.523,1.3,1.8,0.7340000000000001,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,6.8
kamanch01,Kaman,Chris,2015,C,32,POR,74,13,18.9,3.8,7.4,0.515,0.0,0.0,,3.8,7.4,0.515,0.515,1.0,1.4,0.706,2.0,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6
kanteen01,Kanter,Enes,2015,C,22,TOT,75,74,28.5,6.4,12.4,0.519,0.2,0.6,0.35600000000000004,6.2,11.8,0.528,0.528,2.4,3.1,0.782,3.7,5.3,8.9,0.7,0.5,0.4,1.9,2.5,15.5
kanteen01,Kanter,Enes,2015,C,22,UTA,49,48,27.1,5.8,11.9,0.491,0.3,0.8,0.317,5.6,11.0,0.505,0.503,1.9,2.4,0.7879999999999999,3.0,4.8,7.8,0.5,0.5,0.3,1.9,2.3,13.8
kanteen01,Kanter,Enes,2015,C,22,OKC,26,26,31.1,7.5,13.3,0.5660000000000001,0.1,0.2,0.75,7.4,13.2,0.564,0.5710000000000001,3.5,4.5,0.7759999999999999,5.0,6.0,11.0,1.1,0.5,0.5,2.0,2.9,18.7
karasse01,Karasev,Sergey,2015,SG,21,BRK,33,16,16.8,1.6,4.1,0.40299999999999997,0.5,1.6,0.29600000000000004,1.2,2.4,0.475,0.46299999999999997,0.9,1.2,0.763,0.7,1.3,2.0,1.4,0.7,0.0,0.7,1.4,4.6
kellyry01,Kelly,Ryan,2015,PF,23,LAL,52,34,23.7,2.0,5.9,0.337,0.9,2.6,0.336,1.1,3.4,0.337,0.409,1.5,1.8,0.8320000000000001,0.3,2.6,2.8,1.8,0.6,0.5,0.7,2.3,6.4
kiddgmi01,Kidd-Gilchrist,Michael,2015,SF,21,CHO,55,52,28.9,4.1,8.8,0.465,0.0,0.0,,4.1,8.8,0.465,0.465,2.7,3.9,0.701,2.0,5.6,7.6,1.4,0.5,0.7,1.1,2.1,10.9
kilpase01,Kilpatrick,Sean,2015,SG,25,MIN,4,0,18.0,1.8,5.0,0.35,1.0,3.3,0.308,0.8,1.8,0.429,0.45,1.0,1.0,1.0,0.3,1.3,1.5,1.0,0.8,0.0,0.5,0.8,5.5
kirilan01,Kirilenko,Andrei,2015,SF,33,BRK,7,0,5.1,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.4,0.6,0.75,0.3,0.9,1.1,0.1,0.1,0.0,0.1,0.1,0.4
kirkal01,Kirk,Alex,2015,C,23,CLE,5,0,2.8,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.4,0.4,1.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.8
knighbr03,Knight,Brandon,2015,PG-SG,23,TOT,63,61,32.3,6.0,14.1,0.42200000000000004,2.0,5.1,0.389,4.0,9.0,0.441,0.493,3.1,3.5,0.8740000000000001,0.4,3.4,3.9,5.2,1.4,0.2,3.0,1.8,17.0
knighbr03,Knight,Brandon,2015,PG,23,MIL,52,52,32.5,6.2,14.3,0.435,2.0,4.9,0.409,4.2,9.4,0.44799999999999995,0.505,3.3,3.7,0.8809999999999999,0.5,3.8,4.3,5.4,1.6,0.2,3.2,1.8,17.8
