player_id,player_lastname,player_firstname,season,pos,age,tm,g,gs,mp,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts
sefolth01,Sefolosha,Thabo,2016,SF,31,ATL,75,11,23.4,2.5,5,0.505,0.6,1.7,0.339,1.9,3.3,0.589,0.562,0.8,1.3,0.626,0.7,3.8,4.5,1.4,1.1,0.5,0.9,1.5,6.4
serapke01,Séraphin,Kevin,2016,C,26,NYK,48,0,11,1.8,4.3,0.41,0,0,0,1.8,4.2,0.414,0.41,0.4,0.5,0.826,0.6,2,2.6,1,0.2,0.8,0.9,1.4,3.9
sessira01,Sessions,Ramon,2016,PG,29,WAS,82,5,20.3,3.4,7.2,0.473,0.4,1.4,0.324,3,5.9,0.507,0.503,2.6,3.5,0.756,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,9.9
shumpim01,Shumpert,Iman,2016,SG,25,CLE,54,5,24.4,2.1,5.6,0.374,0.8,2.7,0.295,1.3,2.9,0.447,0.444,0.7,0.9,0.784,0.6,3.2,3.8,1.7,1,0.4,1.1,2.2,5.8
simmojo02,Simmons,Jonathon,2016,SG,26,SAS,55,2,14.8,2.2,4.4,0.504,0.3,0.9,0.383,1.9,3.5,0.533,0.541,1.3,1.7,0.75,0.3,1.5,1.7,1.1,0.4,0.1,1,1.9,6
simshe01,Sims,Henry,2016,C,25,BRK,14,4,18.8,2.4,5.5,0.429,0,0,,2.4,5.5,0.429,0.429,1.8,2.1,0.833,1.5,3.6,5.1,0.6,0.6,1,0.9,2.6,6.5
singlky01,Singler,Kyle,2016,SF,27,OKC,68,2,14.4,1.3,3.3,0.389,0.4,1.4,0.309,0.8,1.8,0.452,0.457,0.4,0.6,0.659,0.7,1.3,2.1,0.4,0.4,0.1,0.5,1.8,3.4
sloando01,Sloan,Donald,2016,PG,28,BRK,61,33,21.6,2.5,5.7,0.44,0.6,1.6,0.384,1.9,4.1,0.462,0.494,1.3,1.7,0.75,0.3,2.6,2.8,4.4,0.5,0.1,1.3,1.2,7
smartma01,Smart,Marcus,2016,PG,21,BOS,61,10,27.3,3,8.7,0.348,1,4,0.253,2,4.7,0.427,0.405,2.1,2.7,0.777,1.2,2.9,4.2,3,1.5,0.3,1.3,3,9.1
smithgr02,Smith,Greg,2016,PF,25,MIN,18,0,10.7,1,1.8,0.563,0,0,,1,1.8,0.563,0.563,0.4,0.9,0.412,0.7,1.7,2.3,0.3,0.2,0.1,0.4,1.6,2.4
smithis01,Smith,Ish,2016,PG,27,TOT,77,53,29.1,5.2,12.6,0.411,0.7,2.2,0.329,4.4,10.4,0.428,0.44,1.6,2.3,0.693,0.6,3.4,4,6.5,1.1,0.3,2.3,1.7,12.6
smithis01,Smith,Ish,2016,PG,27,NOP,27,3,22.9,3.6,8.4,0.43,0.4,1.2,0.303,3.3,7.2,0.451,0.452,1.2,1.6,0.767,0.5,2.9,3.4,5.7,0.9,0.2,1.7,1.4,8.9
smithis01,Smith,Ish,2016,PG,27,PHI,50,50,32.4,6,14.8,0.405,0.9,2.7,0.336,5.1,12,0.42,0.436,1.8,2.7,0.669,0.6,3.7,4.3,7,1.3,0.4,2.6,1.9,14.7
smithjr01,Smith,J.R.,2016,SG,30,CLE,77,77,30.7,4.6,11,0.415,2.6,6.6,0.4,1.9,4.4,0.438,0.535,0.6,0.9,0.634,0.6,2.3,2.8,1.7,1.1,0.3,0.8,2.6,12.4
smithja02,Smith,Jason,2016,C,29,ORL,76,2,15.5,3.2,6.6,0.485,0.1,0.2,0.25,3.2,6.4,0.493,0.489,0.7,0.9,0.806,0.7,2.2,2.9,0.8,0.4,0.9,0.8,2.1,7.2
smithjo03,Smith,Josh,2016,PF,30,TOT,55,7,16,2.3,6.3,0.364,0.7,2.6,0.287,1.6,3.7,0.417,0.423,0.7,1.2,0.552,0.9,2.6,3.5,1.6,0.6,0.9,1.4,2.1,6
smithjo03,Smith,Josh,2016,PF,30,LAC,32,1,14.3,2.2,5.6,0.383,0.6,1.8,0.31,1.6,3.8,0.418,0.433,0.8,1.3,0.595,1,2.9,3.9,1.3,0.6,1.1,1.3,1.9,5.7
smithjo03,Smith,Josh,2016,PF,30,HOU,23,6,18.3,2.5,7.3,0.343,1,3.7,0.271,1.5,3.7,0.417,0.411,0.5,1.1,0.48,0.8,2.1,2.9,2.1,0.7,0.6,1.6,2.4,6.6
smithru01,Smith,Russ,2016,PG,24,MEM,15,0,4.4,0.5,1.5,0.318,0.1,0.3,0.2,0.4,1.1,0.353,0.341,0.5,0.9,0.615,0.1,0.5,0.6,0.7,0.3,0.1,0.5,0.3,1.5
snellto01,Snell,Tony,2016,SF,24,CHI,64,33,20.3,2,5.3,0.372,0.9,2.4,0.361,1.1,2.9,0.38,0.454,0.5,0.5,0.909,0.3,2.8,3.1,1,0.3,0.3,0.8,1.6,5.3
speigma01,Speights,Marreese,2016,C,28,GSW,72,0,11.6,2.7,6.3,0.432,0.3,0.9,0.387,2.4,5.5,0.439,0.458,1.3,1.6,0.825,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6,7.1
splitti01,Splitter,Tiago,2016,C,31,ATL,36,2,16.1,2.3,4.3,0.523,0,0.1,0,2.3,4.3,0.529,0.523,1.1,1.3,0.813,1.3,2.1,3.3,0.8,0.6,0.3,0.7,2,5.6
stausni01,Stauskas,Nik,2016,SG,22,PHI,73,35,24.8,2.9,7.5,0.385,1.5,4.5,0.326,1.4,3,0.473,0.483,1.2,1.6,0.771,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,8.5
stephla01,Stephenson,Lance,2016,SF,25,TOT,69,13,19.9,3.3,6.9,0.481,0.4,1.1,0.385,2.9,5.7,0.5,0.513,1.3,1.6,0.784,0.6,2.7,3.2,1.9,0.6,0.1,1.4,2,8.3
stephla01,Stephenson,Lance,2016,SF,25,LAC,43,10,15.8,1.9,3.9,0.494,0.4,1.1,0.404,1.5,2.8,0.529,0.551,0.5,0.7,0.7,0.4,2.1,2.5,1.4,0.6,0.1,1.1,1.8,4.7
stephla01,Stephenson,Lance,2016,SF,25,MEM,26,3,26.6,5.6,11.8,0.474,0.4,1.2,0.355,5.2,10.7,0.487,0.492,2.5,3.1,0.815,0.8,3.6,4.4,2.8,0.7,0.2,1.8,2.2,14.2
stephal01,Stepheson,Alex,2016,PF,28,TOT,8,0,9.1,1.1,3.4,0.333,0,0,,1.1,3.4,0.333,0.333,0.5,1.5,0.333,2.4,1.1,3.5,0.3,0.1,0.6,0,1.5,2.8
stephal01,Stepheson,Alex,2016,PF,28,LAC,4,0,3,0.3,0.3,1,0,0,,0.3,0.3,1,1,0,0.5,0,0.3,0.3,0.5,0,0,0.5,0,1,0.5
stephal01,Stepheson,Alex,2016,PF,28,MEM,4,0,15.3,2,6.5,0.308,0,0,,2,6.5,0.308,0.308,1,2.5,0.4,4.5,2,6.5,0.5,0.3,0.8,0,2,5
stokeja01,Stokes,Jarnell,2016,C,22,TOT,7,0,2.6,0.4,0.7,0.6,0,0,,0.4,0.7,0.6,0.6,0.1,0.3,0.5,0.1,0.4,0.6,0.1,0.1,0,0,0.1,1
stokeja01,Stokes,Jarnell,2016,C,22,MEM,2,0,2,0,0,,0,0,,0,0,,,0,0,,0.5,0.5,1,0,0,0,0,0,0
stokeja01,Stokes,Jarnell,2016,C,22,MIA,5,0,2.8,0.6,1,0.6,0,0,,0.6,1,0.6,0.6,0.2,0.4,0.5,0,0.4,0.4,0.2,0.2,0,0,0.2,1.4
stoudam01,Stoudemire,Amar'e,2016,C,33,MIA,52,36,14.7,2.4,4.3,0.566,0,0,,2.4,4.3,0.566,0.566,1,1.3,0.746,1.3,3,4.3,0.5,0.3,0.8,0.9,1.8,5.8
stuckro01,Stuckey,Rodney,2016,PG,29,IND,58,1,22,3.2,7.6,0.413,0.3,1.4,0.241,2.8,6.2,0.453,0.436,2.3,2.7,0.829,0.3,2.4,2.7,2.4,0.7,0.1,1.3,1.3,8.9
sullija01,Sullinger,Jared,2016,PF,23,BOS,81,73,23.6,4.3,10,0.435,0.4,1.3,0.282,4,8.7,0.458,0.453,1.3,2,0.64,2.4,5.9,8.3,2.3,0.9,0.6,1.3,2.6,10.3
tavarwa01,Tavares,Edy,2016,C,23,ATL,11,0,6.6,1,1.7,0.579,0,0,,1,1.7,0.579,0.579,0.3,0.7,0.375,0.6,1.3,1.9,0.3,0.1,0.5,0.5,0.7,2.3
teaguje01,Teague,Jeff,2016,PG,27,ATL,79,78,28.5,5.5,12.5,0.439,1.4,3.5,0.4,4.1,9,0.454,0.495,3.3,3.9,0.837,0.4,2.3,2.7,5.9,1.2,0.3,2.8,2.1,15.7
teletmi01,Teletović,Mirza,2016,PF,30,PHO,79,1,21.3,4.2,9.8,0.427,2.3,5.8,0.393,1.9,4,0.476,0.544,1.5,2,0.774,0.7,3.1,3.8,1.1,0.4,0.3,1.1,2,12.2
templga01,Temple,Garrett,2016,SF,29,WAS,80,43,24.4,2.5,6.3,0.398,1.1,3.2,0.345,1.4,3.1,0.453,0.486,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.9,0.2,0.8,2.4,7.3
terryja01,Terry,Jason,2016,SG,38,HOU,72,7,17.5,2.1,5.2,0.402,1.3,3.6,0.356,0.8,1.6,0.504,0.525,0.4,0.5,0.818,0.2,0.9,1.1,1.4,0.7,0.1,0.7,1.3,5.9
thomais02,Thomas,Isaiah,2016,PG,26,BOS,82,79,32.2,7.2,16.9,0.428,2,5.7,0.359,5.2,11.2,0.462,0.488,5.8,6.6,0.871,0.6,2.4,3,6.2,1.1,0.1,2.7,2,22.2
thomala01,Thomas,Lance,2016,PF,27,NYK,59,5,22.3,2.9,6.5,0.442,0.7,1.8,0.404,2.1,4.6,0.458,0.5,1.7,2,0.857,0.6,1.6,2.2,0.9,0.4,0.1,1,1.8,8.2
thompho01,Thompson,Hollis,2016,SG,24,PHI,77,17,28,3.5,8.8,0.397,1.9,5.1,0.38,1.6,3.7,0.42,0.507,0.9,1.2,0.719,0.7,2.8,3.5,1.3,0.5,0.3,1,2.4,9.8
thompja02,Thompson,Jason,2016,C,29,TOT,47,7,10,1.1,2.3,0.481,0.1,0.3,0.333,1,2,0.505,0.505,0.8,1.1,0.704,0.7,2.2,2.9,0.6,0.3,0.4,0.3,1.7,3.1
thompja02,Thompson,Jason,2016,C,29,GSW,28,1,6.4,0.7,1.5,0.476,0,0,,0.7,1.5,0.476,0.476,0.7,1.1,0.625,0.4,1.6,1.9,0.7,0.1,0.3,0.3,1.4,2.1
thompja02,Thompson,Jason,2016,C,29,TOR,19,6,15.4,1.7,3.5,0.485,0.3,0.8,0.333,1.4,2.7,0.529,0.523,0.9,1.2,0.818,1.2,3.1,4.2,0.5,0.4,0.6,0.4,2.1,4.6
thompkl01,Thompson,Klay,2016,SG,25,GSW,80,80,33.3,8.1,17.3,0.47,3.5,8.1,0.425,4.7,9.2,0.51,0.569,2.4,2.8,0.873,0.4,3.4,3.8,2.1,0.8,0.6,1.7,1.9,22.1
thomptr01,Thompson,Tristan,2016,PF,24,CLE,82,34,27.7,3,5.1,0.588,0,0,,3,5.1,0.588,0.588,1.8,3,0.616,3.3,5.7,9,0.8,0.5,0.6,0.7,2.5,7.8
thornma01,Thornton,Marcus,2016,SG,28,TOT,61,8,18.2,3.5,8.9,0.399,1.5,4.4,0.337,2,4.5,0.46,0.482,1.1,1.3,0.848,0.6,1.8,2.5,1.4,0.8,0.1,0.8,1.5,9.7
thornma01,Thornton,Marcus,2016,SG,28,HOU,47,6,18.8,3.7,9.3,0.4,1.6,4.6,0.338,2.1,4.7,0.461,0.484,1.1,1.2,0.879,0.7,1.8,2.4,1.4,0.7,0.1,0.9,1.6,10
thornma01,Thornton,Marcus,2016,SG,28,WAS,14,2,16,3,7.6,0.393,1.3,3.9,0.333,1.7,3.8,0.453,0.477,1.1,1.5,0.762,0.5,2,2.5,1.4,0.9,0.1,0.8,1.2,8.4
tollian01,Tolliver,Anthony,2016,PF,30,DET,72,5,18.6,1.8,4.6,0.386,1.4,3.8,0.36,0.4,0.8,0.5,0.533,0.4,0.7,0.617,0.5,2.6,3.2,0.7,0.4,0.2,0.4,1.2,5.3
toupaax01,Toupane,Axel,2016,SF,23,DEN,21,0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6
townska01,Towns,Karl-Anthony,2016,C,20,MIN,82,82,32,7.6,14.1,0.542,0.4,1.1,0.341,7.3,13,0.559,0.555,2.7,3.4,0.811,2.8,7.7,10.5,2,0.7,1.7,2.2,3,18.3
tuckepj01,Tucker,P.J.,2016,SF,30,PHO,82,80,31,2.9,7.1,0.411,0.8,2.5,0.33,2.1,4.6,0.455,0.469,1.3,1.7,0.746,2,4.2,6.2,2.2,1.3,0.2,1.4,2.5,8
turneev01,Turner,Evan,2016,SG,27,BOS,81,12,28,4.2,9.3,0.456,0.2,1,0.241,4,8.3,0.482,0.469,1.8,2.2,0.827,0.6,4.3,4.9,4.4,1,0.3,2.1,1.7,10.5
turnemy01,Turner,Myles,2016,C,19,IND,60,30,22.8,4.4,8.8,0.498,0.1,0.2,0.214,4.4,8.6,0.506,0.501,1.5,2,0.727,1.1,4.4,5.5,0.7,0.4,1.4,1.1,2.6,10.3
udrihbe01,Udrih,Beno,2016,PG,33,TOT,44,5,16.1,2,4.5,0.434,0.3,1,0.341,1.6,3.5,0.461,0.472,0.4,0.5,0.9,0.2,1.5,1.6,2.6,0.3,0,1.2,1.2,4.7
udrihbe01,Udrih,Beno,2016,PG,33,MEM,8,0,15,2.5,5.8,0.435,0.5,1.4,0.364,2,4.4,0.457,0.478,0.4,0.4,1,0.3,0.9,1.1,3.3,0.4,0.1,1.4,1.4,5.9
udrihbe01,Udrih,Beno,2016,PG,33,MIA,36,5,16.3,1.8,4.2,0.434,0.3,0.9,0.333,1.5,3.3,0.462,0.47,0.4,0.5,0.882,0.2,1.6,1.8,2.5,0.3,0,1.2,1.1,4.4
valanjo01,Valančiūnas,Jonas,2016,C,23,TOR,60,59,26,5.1,8.9,0.565,0,0,,5.1,8.9,0.565,0.565,2.7,3.6,0.761,3.1,6.1,9.1,0.7,0.4,1.3,1.4,2.6,12.8
varejan01,Varejão,Anderson,2016,C,33,TOT,53,0,9.4,1,2.3,0.427,0,0,0,1,2.3,0.431,0.427,0.6,0.9,0.64,0.7,2,2.7,0.7,0.3,0.2,0.4,1.3,2.6
varejan01,Varejão,Anderson,2016,C,33,CLE,31,0,10,1,2.5,0.421,0,0,0,1,2.4,0.427,0.421,0.5,0.7,0.762,0.8,2.2,2.9,0.6,0.4,0.2,0.5,1.1,2.6
varejan01,Varejão,Anderson,2016,C,33,GSW,22,0,8.5,1,2.2,0.438,0,0,,1,2.2,0.438,0.438,0.7,1.3,0.552,0.6,1.7,2.3,0.7,0.2,0.2,0.3,1.6,2.6
vasqugr01,Vásquez,Greivis,2016,PG,29,MIL,23,0,20,2,6,0.326,0.8,3.2,0.247,1.2,2.8,0.415,0.391,1,1.1,0.846,0.2,1.8,2,4,0.4,0,1.7,1.8,5.7
vaughra01,Vaughn,Rashad,2016,SG,19,MIL,70,6,14.3,1.2,3.8,0.305,0.6,2.1,0.293,0.5,1.7,0.319,0.385,0.2,0.2,0.8,0.2,1.1,1.3,0.6,0.4,0.2,0.4,1,3.1
villach01,Villanueva,Charlie,2016,PF,31,DAL,62,4,10.7,2,5.3,0.382,0.8,2.8,0.273,1.3,2.5,0.503,0.454,0.4,0.4,0.917,0.4,2.1,2.5,0.4,0.3,0.2,0.5,1.1,5.1
vonleno01,Vonleh,Noah,2016,PF,20,POR,78,56,15.1,1.5,3.6,0.421,0.1,0.6,0.239,1.4,3,0.457,0.441,0.5,0.7,0.745,1.2,2.7,3.9,0.4,0.3,0.3,0.6,1.9,3.6
vucevni01,Vučević,Nikola,2016,C,25,ORL,65,60,31.3,8.2,16.1,0.51,0,0.1,0.222,8.2,16,0.512,0.511,1.7,2.3,0.753,2.7,6.2,8.9,2.8,0.8,1.1,1.9,2.7,18.2
vujacsa01,Vujačić,Sasha,2016,SG,31,NYK,61,25,14.9,1.7,4.5,0.383,0.9,2.3,0.364,0.9,2.2,0.403,0.477,0.5,0.6,0.821,0.4,2,2.4,1.4,0.6,0.1,0.7,1.4,4.9
wadedw01,Wade,Dwyane,2016,SG,34,MIA,74,73,30.5,7.3,16,0.456,0.1,0.6,0.159,7.2,15.4,0.468,0.459,4.4,5.5,0.793,1.1,3,4.1,4.6,1.1,0.6,2.7,1.6,19
waitedi01,Waiters,Dion,2016,SG,24,OKC,78,15,27.6,3.6,9.1,0.399,1.1,3.1,0.358,2.5,6,0.421,0.46,1.4,2,0.713,0.5,2.1,2.6,2,1,0.2,1.5,1.8,9.8
walkeke02,Walker,Kemba,2016,PG,25,CHO,81,81,35.6,7,16.4,0.427,2.2,6,0.371,4.8,10.4,0.459,0.495,4.6,5.4,0.847,0.7,3.7,4.4,5.2,1.6,0.5,2.1,1.4,20.9
walljo01,Wall,John,2016,PG,25,WAS,77,77,36.2,7.4,17.5,0.424,1.5,4.3,0.351,5.9,13.3,0.448,0.467,3.5,4.5,0.791,0.5,4.4,4.9,10.2,1.9,0.8,4.1,2.1,19.9
warretj01,Warren,T.J.,2016,SF,22,PHO,47,4,22.8,4.7,9.4,0.501,0.6,1.5,0.4,4.1,7.9,0.52,0.533,1,1.4,0.703,1.2,1.9,3.1,0.9,0.8,0.3,0.7,2,11
watsocj01,Watson,C.J.,2016,PG,31,ORL,33,2,19.9,1.4,4.2,0.343,0.4,1.5,0.292,1,2.7,0.371,0.394,1,1.2,0.872,0.3,1.7,2,2.7,0.6,0.2,0.8,1.5,4.3
weberbr01,Weber,Briante,2016,PG,23,TOT,7,4,24.1,2,5.6,0.359,0,0.7,0,2,4.9,0.412,0.359,0.4,0.6,0.75,1.1,2.4,3.6,3,1.3,0.4,1.3,1.7,4.4
weberbr01,Weber,Briante,2016,PG,23,MEM,6,4,27.7,2.2,6.3,0.342,0,0.8,0,2.2,5.5,0.394,0.342,0.5,0.7,0.75,1.3,2.7,4,3.3,1.5,0.5,1.5,1.8,4.8
weberbr01,Weber,Briante,2016,PG,23,MIA,1,0,3,1,1,1,0,0,,1,1,1,1,0,0,,0,1,1,1,0,0,0,1,2
weemsso01,Weems,Sonny,2016,SG-SF,29,TOT,43,0,11.6,1,2.6,0.382,0.3,1,0.366,0.6,1.6,0.391,0.45,0.2,0.3,0.533,0.2,1.1,1.2,1.1,0.2,0,1,1.1,2.5
weemsso01,Weems,Sonny,2016,SG,29,PHO,36,0,11.7,1,2.5,0.393,0.4,0.9,0.406,0.6,1.6,0.386,0.466,0.2,0.4,0.538,0.2,1,1.1,1.3,0.3,0,1,1.1,2.5
weemsso01,Weems,Sonny,2016,SF,29,PHI,7,0,11.1,1,3,0.333,0.3,1.3,0.222,0.7,1.7,0.417,0.381,0.1,0.3,0.5,0.1,1.6,1.7,0.3,0,0,0.6,1,2.4
westda01,West,David,2016,PF,35,SAS,78,19,18,3.1,5.7,0.545,0,0.1,0.429,3.1,5.7,0.546,0.548,0.8,1,0.788,0.9,3,4,1.8,0.6,0.7,0.9,1.8,7.1
westbru01,Westbrook,Russell,2016,PG,27,OKC,80,80,34.4,8.2,18.1,0.454,1.3,4.3,0.296,6.9,13.8,0.503,0.489,5.8,7.2,0.812,1.8,6,7.8,10.4,2,0.3,4.3,2.5,23.5
whiteha01,Whiteside,Hassan,2016,C,26,MIA,73,43,29.1,5.7,9.3,0.606,0,0,,5.7,9.3,0.606,0.606,2.9,4.5,0.65,3.3,8.6,11.8,0.4,0.6,3.7,1.9,2.8,14.2
whittsh01,Whittington,Shayne,2016,PF,24,IND,7,0,5.9,0.7,1.6,0.455,0,0.3,0,0.7,1.3,0.556,0.455,0.1,0.3,0.5,0.7,1,1.7,0.4,0.1,0.1,0.7,1,1.6
wiggian01,Wiggins,Andrew,2016,SF,20,MIN,81,81,35.1,7.3,16,0.459,0.7,2.3,0.3,6.6,13.6,0.486,0.481,5.3,7,0.761,1.3,2.3,3.6,2,1,0.6,2.2,2,20.7
wilcocj01,Wilcox,C.J.,2016,SG,25,LAC,23,0,7.3,1.1,2.9,0.394,0.4,1,0.391,0.7,1.9,0.395,0.462,0.4,0.5,0.75,0,0.5,0.5,0.4,0.4,0.1,0.1,0.7,3
willial03,Williams,Alan,2016,PF,23,PHO,10,0,6.8,1,2.4,0.417,0,0,,1,2.4,0.417,0.417,0.9,1.4,0.643,1.4,2.4,3.8,0.5,0.4,0.5,0.6,1.5,2.9
willide01,Williams,Deron,2016,PG,31,DAL,65,63,32.4,4.9,11.9,0.414,1.5,4.3,0.344,3.4,7.6,0.454,0.477,2.8,3.2,0.869,0.3,2.6,2.9,5.8,0.9,0.2,2.3,2.4,14.1
willide02,Williams,Derrick,2016,SF,24,NYK,80,9,17.9,3.2,7.1,0.45,0.6,1.9,0.293,2.6,5.2,0.506,0.488,2.4,3.2,0.758,0.6,3.1,3.7,0.9,0.4,0.1,0.8,0.9,9.3
williel01,Williams,Elliot,2016,PG,26,MEM,5,0,9,0.4,2,0.2,0.2,0.8,0.25,0.2,1.2,0.167,0.25,0.6,0.8,0.75,0.2,0.6,0.8,0.8,0,0,0.2,0.4,1.6
willilo02,Williams,Lou,2016,SG,29,LAL,67,35,28.5,4.2,10.3,0.408,1.6,4.8,0.344,2.6,5.6,0.464,0.488,5.3,6.3,0.83,0.5,2.1,2.5,2.5,0.9,0.3,1.6,1.6,15.3
willima02,Williams,Marvin,2016,PF,29,CHO,81,81,28.9,4.2,9.2,0.452,1.9,4.7,0.402,2.3,4.6,0.504,0.554,1.5,1.8,0.833,1.6,4.9,6.4,1.4,0.7,1,0.8,1.6,11.7
willima01,Williams,Mo,2016,PG,33,CLE,41,14,18.2,3.2,7.4,0.437,0.9,2.5,0.353,2.3,4.9,0.48,0.497,0.9,1,0.905,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5,8.2
winslju01,Winslow,Justise,2016,SF,19,MIA,78,8,28.6,2.5,5.9,0.422,0.4,1.5,0.276,2.1,4.4,0.471,0.457,1,1.5,0.684,1,4.1,5.2,1.5,0.9,0.3,1.2,2.4,6.4
witheje01,Withey,Jeff,2016,C,25,UTA,51,10,12.9,1.7,3.2,0.537,0,0,0,1.7,3.1,0.544,0.537,0.8,1.2,0.729,1.1,2.3,3.4,0.4,0.4,1,0.5,1.5,4.3
woodch01,Wood,Christian,2016,PF,20,PHI,17,0,8.5,1.3,3.1,0.415,0.2,0.6,0.364,1.1,2.5,0.429,0.453,0.8,1.2,0.619,0.8,1.5,2.2,0.2,0.3,0.4,0.1,0.6,3.6
artesro01,World Peace,Metta,2016,SF,36,LAL,35,5,16.9,1.6,5.1,0.311,0.7,2.4,0.31,0.8,2.7,0.312,0.384,1.1,1.6,0.702,0.5,2,2.5,0.8,0.6,0.3,0.4,1.9,5
wrighbr03,Wright,Brandan,2016,PF,28,MEM,12,2,17.7,2.9,4.3,0.673,0,0,,2.9,4.3,0.673,0.673,1.1,2,0.542,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8,6.9
wrighde01,Wright,Delon,2016,PG,23,TOR,27,1,8.5,1.3,3,0.45,0.2,0.5,0.385,1.1,2.5,0.463,0.481,1,1.3,0.743,0.3,1.1,1.4,1.1,0.3,0.1,0.6,0.3,3.8
wroteto01,Wroten,Tony,2016,PG,22,PHI,8,3,18,2.8,8.1,0.338,0.4,2.1,0.176,2.4,6,0.396,0.362,2.5,4.6,0.541,0.3,2.4,2.6,2.5,0.4,0,3.6,1.4,8.4
youngja01,Young,James,2016,SG,20,BOS,29,0,6.9,0.4,1.2,0.306,0.2,0.9,0.231,0.2,0.3,0.5,0.389,0,0.1,0.25,0.1,0.8,0.9,0.3,0.2,0,0.2,0.6,1
youngjo01,Young,Joe,2016,PG,23,IND,41,0,9.4,1.5,4.1,0.367,0.2,1.1,0.217,1.3,3,0.423,0.396,0.5,0.6,0.8,0.1,1.1,1.2,1.6,0.4,0,0.8,0.7,3.8
youngni01,Young,Nick,2016,SG,30,LAL,54,2,19.1,2.3,6.9,0.339,1.4,4.4,0.325,0.9,2.5,0.363,0.442,1.2,1.4,0.829,0.3,1.5,1.8,0.6,0.4,0.1,0.6,0.9,7.3
youngth01,Young,Thaddeus,2016,PF,27,BRK,73,73,33,6.8,13.2,0.514,0.1,0.4,0.233,6.7,12.8,0.523,0.518,1.4,2.2,0.644,2.4,6.6,9,1.8,1.5,0.5,1.9,2.5,15.1
zelleco01,Zeller,Cody,2016,C,23,CHO,73,60,24.3,3.2,6,0.529,0,0.1,0.1,3.2,5.8,0.539,0.53,2.4,3.2,0.754,1.9,4.3,6.2,1,0.8,0.9,0.9,2.8,8.7
zellety01,Zeller,Tyler,2016,C,26,BOS,60,3,11.8,2.3,4.8,0.476,0,0,,2.3,4.8,0.476,0.476,1.5,1.8,0.815,1,1.9,3,0.5,0.2,0.4,0.8,1.6,6.1
